yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
2.25,427.47,-57.46,7.59,88.31,24.79,0.05,-0.9,-0.0
-6.3,427.55,-53.72,29.64,20.92,-46.57,0.24,-1.13,-0.04
-0.2,423.62,-56.92,6.64,112.17,20.48,-0.05,-0.99,-0.12
2.75,417.63,-59.57,-9.22,62.33,-31.03,-0.09,-1.24,-0.05
-2.6,426.13,-62.89,2.44,101.92,8.66,-0.04,-1.06,0.07
-3.3,428.5,-60.7,16.9,103.33,19.7,0.12,-1.25,0.17
-10.0,426.98,-66.85,5.06,35.12,-22.79,0.18,-1.03,-0.12
-0.2,428.52,-65.44,-8.42,54.39,-0.85,0.06,-1.01,-0.19
8.83,444.72,-63.25,-6.83,45.33,10.57,0.15,-0.98,0.01
-15.0,439.14,-61.8,-11.05,103.95,-10.0,0.15,-0.93,0.04
-6.1,448.76,-70.26,11.92,79.23,-13.08,0.24,-0.85,-0.03
1.12,449.91,-75.36,4.77,61.93,7.68,0.12,-0.96,-0.06
1.39,459.39,-74.07,-20.24,64.98,-38.3,0.06,-1.04,-0.15
-1.3,474.29,-64.51,7.96,75.12,-0.88,0.03,-0.99,0.03
-5.2,464.6,-63.16,10.95,135.11,33.95,0.06,-1.09,0.16
-1.8,458.21,-67.92,8.99,50.11,-58.21,0.19,-1.11,-0.11
-3.6,460.03,-69.02,-29.82,109.22,-23.0,0.11,-1.0,-0.06
-0.9,461.97,-70.56,-18.94,77.94,4.32,-0.01,-1.03,-0.03
-10.0,471.49,-68.15,4.96,112.71,5.38,0.15,-0.95,0.09
2.42,468.77,-68.44,8.5,37.01,-20.31,0.22,-0.9,-0.13
-5.6,457.81,-68.62,-15.77,49.25,-7.25,0.08,-1.03,-0.16
-0.5,454.53,-73.5,-2.08,81.91,-14.14,-0.02,-0.96,-0.1
7.51,466.52,-68.91,-5.0,83.95,-3.7,0.02,-1.0,0.1
-1.1,459.02,-69.59,11.11,113.24,-42.0,0.12,-0.95,0.02
-5.0,453.69,-69.01,1.31,64.7,9.26,0.21,-0.91,-0.05
3.91,461.71,-68.93,2.4,31.2,-21.83,0.08,-1.06,-0.18
9.34,471.55,-60.75,-18.7,62.93,-2.14,0.03,-1.0,-0.11
-8.7,463.12,-59.43,18.6,122.36,28.89,-0.02,-1.02,-0.04
-6.1,460.2,-62.98,7.85,19.99,-21.25,0.25,-0.92,-0.01
5.83,444.15,-58.94,-5.48,91.79,-4.0,0.17,-1.02,-0.22
0.08,455.34,-57.5,5.37,52.42,-19.37,0.01,-0.9,-0.13
-6.8,461.7,-49.68,3.13,105.37,15.02,0.09,-0.85,-0.02
-5.8,465.4,-48.64,34.73,114.76,36.06,0.02,-0.96,0.02
-5.2,462.1,-51.61,8.9,41.41,-33.78,0.06,-0.94,0.0
4.82,468.16,-49.24,-9.95,61.95,-23.47,0.1,-1.01,-0.14
5.9,472.73,-51.91,19.09,10.91,22.5,-0.05,-0.92,-0.1
-10.0,453.41,-49.96,9.34,117.4,0.31,-0.07,-1.0,-0.02
2.35,466.26,-51.37,35.5,99.5,-26.36,0.16,-1.02,0.04
-3.3,464.62,-54.77,9.82,89.18,-22.59,0.14,-0.94,-0.02
1.48,467.61,-55.64,-5.83,60.89,-20.11,0.07,-0.98,-0.1
4.38,460.33,-48.05,14.93,99.36,18.63,0.0,-0.96,-0.09
0.67,454.85,-47.72,-6.34,95.75,22.78,-0.06,-1.07,0.03
-10.0,442.96,-48.95,12.89,-1.76,-41.52,0.08,-1.13,0.05
4.87,445.27,-52.0,-0.55,124.66,9.0,0.26,-1.14,-0.08
4.06,458.74,-49.97,-8.53,69.46,-12.95,-0.01,-0.93,-0.11
-14.0,451.67,-47.27,0.09,88.82,5.71,0.12,-1.13,-0.11
-1.3,458.63,-47.94,34.18,45.92,16.84,0.11,-0.95,0.03
3.18,457.37,-51.18,6.92,52.15,2.6,0.22,-0.96,-0.05
7.94,471.45,-56.62,1.1,24.58,-38.85,0.02,-0.91,-0.17
2.2,471.18,-49.5,-7.85,82.72,18.79,0.01,-0.99,-0.13
-6.4,458.91,-48.46,12.4,126.87,15.61,-0.09,-1.03,0.01
0.0,452.06,-54.91,15.66,45.39,-54.18,0.23,-0.96,0.04
-3.8,434.42,-56.24,3.43,100.02,-5.08,0.19,-1.08,-0.1
0.95,444.85,-53.78,-6.61,68.9,12.28,-0.0,-1.0,-0.18
-4.0,456.93,-52.97,-18.48,133.02,30.6,-0.03,-1.21,-0.09
-2.6,452.5,-52.05,32.37,75.5,8.49,0.02,-1.0,0.03
-5.2,443.99,-52.76,9.25,25.94,-24.53,0.38,-1.2,0.05
0.22,424.96,-54.95,-19.64,46.6,0.01,0.07,-0.93,-0.15
5.45,413.44,-55.43,-0.67,1.89,-14.94,-0.03,-0.95,-0.14
-6.6,417.06,-53.1,13.07,113.26,3.66,0.03,-0.93,0.02
-5.8,410.8,-58.54,6.9,120.79,-15.61,0.01,-0.95,0.1
-1.8,410.11,-61.37,8.1,55.27,-10.11,0.14,-0.88,-0.17
2.79,426.34,-59.55,3.14,38.38,-20.2,0.11,-0.9,-0.18
2.48,430.55,-50.34,-4.11,-6.36,0.84,-0.05,-1.09,-0.18
-5.7,441.42,-49.02,1.6,23.64,21.04,-0.0,-1.02,-0.01
0.87,443.29,-56.44,13.8,81.18,-25.64,-0.14,-0.99,0.01
-5.4,438.13,-54.09,-16.02,41.89,-22.3,0.18,-0.99,-0.15
5.99,445.62,-49.9,-7.46,64.22,-7.03,0.01,-0.95,-0.12
-10.0,429.49,-43.1,10.79,132.37,10.76,0.01,-0.82,-0.01
3.55,425.22,-53.19,39.51,84.27,9.5,0.1,-0.96,0.07
-7.9,435.04,-53.11,10.55,113.23,-22.0,0.13,-1.12,-0.01
6.22,449.61,-50.03,-23.89,78.79,3.33,-0.07,-1.02,-0.23
10.7,455.7,-45.2,11.9,52.82,-21.0,0.03,-1.04,-0.13
-12.0,446.99,-45.0,21.22,101.78,23.14,0.06,-1.01,0.05
-8.8,435.47,-46.56,32.21,6.18,-41.27,0.25,-0.96,0.21
1.78,442.6,-52.52,-30.82,48.26,12.67,0.14,-1.12,-0.09
1.5,435.26,-54.48,5.02,109.02,-30.63,-0.08,-1.19,-0.18
-7.1,410.01,-53.74,17.67,128.69,23.92,0.02,-0.86,0.0
-0.8,415.43,-56.49,23.02,99.62,41.65,0.14,-1.13,0.06
-7.5,405.87,-59.59,6.77,38.91,-48.98,0.07,-1.07,0.02
5.88,413.48,-63.36,0.71,25.67,-33.83,0.33,-1.04,-0.01
3.39,424.94,-58.77,-18.87,100.56,6.87,0.06,-0.95,-0.11
-4.3,420.79,-55.82,-5.21,45.05,5.78,0.02,-0.98,-0.01
-1.9,411.17,-58.78,7.5,-31.51,-27.6,0.2,-0.97,0.05
-2.4,402.3,-58.63,-6.05,87.47,-3.27,0.33,-0.85,0.0
1.51,414.06,-59.77,-7.42,28.18,-29.22,0.0,-0.87,-0.11
-9.5,405.79,-56.7,-12.42,97.98,22.69,0.0,-1.03,-0.1
3.71,414.39,-56.06,20.84,113.75,13.04,-0.02,-0.97,0.03
-9.8,402.7,-62.53,15.43,51.09,-16.88,0.22,-0.96,0.05
0.36,413.47,-63.57,-7.11,28.21,-7.62,0.2,-1.17,-0.12
5.65,420.52,-65.69,4.44,30.26,-9.53,-0.04,-0.99,-0.15
-3.1,454.87,-61.33,-1.92,113.92,5.84,-0.06,-0.87,-0.03
3.19,446.59,-60.7,15.43,34.24,-36.69,-0.03,-0.97,0.12
-2.2,432.33,-59.54,6.58,99.86,14.25,0.17,-0.8,-0.12
0.25,432.63,-59.78,-21.28,20.39,-37.9,0.09,-0.91,-0.16
-10.0,386.32,-62.52,-2.18,110.5,1.37,0.04,-0.98,-0.13
-0.6,394.61,-68.7,-6.21,95.76,21.74,0.07,-0.94,0.01
-0.1,404.11,-73.36,18.6,206.22,-12.2,0.25,-0.94,-0.03
5.11,413.31,-68.48,5.96,40.61,12.3,0.15,-1.06,-0.18
1.15,412.31,-60.78,9.15,14.37,-8.51,0.05,-1.05,-0.33
-7.1,418.06,-64.01,4.81,68.47,1.89,0.1,-1.15,-0.11
-9.6,400.79,-68.18,-9.66,-104.38,-38.0,-0.01,-0.97,-0.02
-1.6,422.98,-68.77,-21.08,94.8,-2.29,0.17,-1.14,0.07
-12.0,421.07,-66.44,-17.36,103.59,-0.6,0.25,-0.97,-0.18
3.25,426.5,-69.9,20.74,103.12,19.75,0.11,-0.99,-0.14
-3.0,425.52,-73.02,32.56,63.5,4.44,-0.04,-1.01,-0.07
1.68,433.68,-72.06,-9.61,89.93,-27.4,0.19,-0.93,0.07
13.2,433.75,-61.74,-13.6,-3.17,-37.3,0.12,-0.94,-0.11
-5.8,421.25,-66.4,-10.53,86.66,3.33,0.12,-0.91,-0.12
-9.4,429.16,-70.31,12.37,133.11,-6.4,0.09,-0.98,-0.11
0.11,428.58,-69.85,11.64,59.92,-48.05,-0.1,-1.0,0.04
-8.0,413.59,-71.97,-10.52,89.71,12.55,-0.02,-0.92,-0.06
-8.7,425.37,-65.69,-10.12,65.44,-11.8,0.13,-0.97,-0.12
5.87,425.39,-70.05,4.56,102.18,6.47,-0.02,-0.99,-0.12
-10.0,423.27,-72.67,42.52,71.69,50.95,0.01,-1.07,-0.04
2.36,435.23,-73.51,-15.22,20.12,-22.4,0.08,-1.02,0.03
2.75,437.17,-63.79,-12.12,99.11,-36.5,0.16,-1.11,0.19
-5.0,430.36,-61.99,4.26,67.47,0.43,0.21,-1.18,-0.12
-0.4,433.07,-66.79,-5.69,7.78,-28.73,0.07,-0.94,-0.09
-1.1,433.6,-66.32,26.8,113.27,-33.5,-0.01,-1.01,0.02
3.05,433.67,-64.15,-15.16,67.05,22.58,0.08,-0.93,0.01
11.1,455.75,-57.06,-8.08,59.95,-40.05,-0.03,-0.89,-0.08
-4.7,447.24,-54.17,-1.75,116.9,9.09,-0.07,-0.94,-0.13
-7.8,437.77,-61.2,40.28,78.26,10.62,-0.13,-0.95,-0.11
-6.9,396.38,-64.24,9.15,39.18,-17.86,0.0,-1.02,0.08
5.87,398.46,-59.22,-15.57,80.84,-1.63,0.12,-0.95,0.0
0.39,425.27,-57.84,5.15,72.02,-4.31,0.05,-1.09,-0.17
-1.6,415.77,-62.38,10.99,71.5,11.76,-0.06,-0.95,-0.15
5.28,417.8,-62.67,30.29,160.6,43.21,0.07,-0.93,-0.02
-8.3,348.69,-61.27,15.44,39.15,-18.32,0.06,-1.04,0.0
-1.9,355.66,-63.3,-21.32,31.66,-28.0,0.16,-0.98,-0.04
-8.7,370.49,-68.13,-10.07,-97.76,-26.0,0.25,-1.09,-0.15
-2.0,382.14,-69.18,22.33,73.97,22.68,0.02,-1.0,-0.15
1.29,406.37,-67.99,17.37,152.92,-11.5,0.04,-0.93,0.04
-9.2,410.64,-58.45,-3.71,80.92,1.37,-0.24,-1.0,0.15
-5.3,416.0,-63.68,-13.92,30.85,-6.48,0.22,-1.06,-0.09
0.84,420.0,-64.61,-0.11,78.21,20.4,0.1,-0.99,-0.12
-4.5,441.47,-70.22,7.91,-209.59,-32.1,0.03,-1.1,-0.15
5.55,449.51,-61.67,-5.05,83.51,-7.53,0.07,-0.96,0.05
-7.4,430.23,-64.31,-16.88,116.14,-33.0,0.31,-0.86,0.12
-5.5,428.67,-72.48,-1.3,106.23,-7.92,0.11,-0.87,-0.17
-0.0,410.4,-72.93,5.9,160.92,4.98,-0.03,-0.95,-0.16
-0.3,415.03,-69.4,40.5,82.47,-35.74,-0.08,-0.97,0.17
-16.0,432.19,-69.58,-16.44,86.82,-20.6,0.02,-0.93,0.06
0.67,424.4,-70.38,-0.99,83.97,3.23,0.21,-0.93,-0.1
0.6,408.56,-71.16,-19.86,155.35,-17.0,-0.01,-1.02,-0.15
0.0,413.94,-69.15,35.56,104.47,21.34,-0.05,-0.94,-0.03
1.05,435.65,-56.0,-7.55,-4.95,-28.87,0.13,-0.95,0.07
-9.6,442.67,-53.76,-29.34,63.24,-21.2,0.18,-1.18,-0.02
0.72,441.99,-58.79,-1.35,-2.36,-0.35,0.17,-0.99,-0.12
-4.3,431.5,-62.93,15.28,86.1,-1.4,0.03,-0.9,-0.14
6.26,433.09,-62.27,0.82,135.96,-63.24,0.06,-1.02,0.05
1.63,439.14,-53.34,-0.98,38.47,2.58,0.23,-0.97,0.1
-7.1,431.68,-60.47,-0.04,4.66,2.31,0.08,-0.99,-0.17
3.71,432.18,-59.85,8.44,89.89,0.01,0.03,-0.95,-0.1
-2.5,437.45,-62.43,54.37,153.68,4.03,0.01,-1.0,-0.0
-2.4,415.55,-60.99,13.12,98.24,-37.4,0.27,-0.93,0.08
