yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
16.0,-119.01,-17.36,-38.19,35.63,-250.0,0.82,0.74,0.57
26.0,-110.61,-50.5,102.18,18.37,-134.0,0.44,0.32,0.98
-37.0,-127.82,-81.32,106.21,3.94,-20.74,0.14,0.79,0.46
-54.0,-99.98,-48.91,-94.69,-55.09,160.0,-0.42,0.63,0.38
-17.0,-114.17,-16.1,-244.25,-114.61,-3.0,-0.15,0.58,0.12
31.2,-100.92,-4.33,61.92,93.49,-240.4,0.82,0.53,0.96
9.9,-116.56,-50.4,137.63,-39.9,-137.0,0.41,0.4,0.99
-63.0,-120.59,-69.51,76.62,-52.77,63.4,-0.09,0.83,0.25
-43.0,-131.45,-37.18,-145.22,18.89,103.0,-0.59,0.47,0.15
12.0,-131.19,-11.64,-135.57,-81.94,-14.0,0.46,0.86,0.32
39.0,-124.65,-30.25,111.16,92.78,-209.0,0.78,0.55,1.14
-31.0,-147.69,-59.65,113.13,-74.99,-65.0,0.21,0.65,0.9
-41.0,-129.02,-31.59,34.92,30.53,120.69,-0.2,0.78,0.3
-30.0,-128.84,-4.19,-190.43,-72.58,38.0,-0.27,0.52,0.08
11.1,-116.99,12.06,-87.44,-30.66,-244.0,0.78,0.65,0.69
44.0,-109.49,-28.45,111.66,-58.03,-169.0,0.53,0.37,1.02
-37.0,-134.17,-51.86,88.34,-24.5,47.94,0.49,0.67,0.46
-45.0,-127.75,-17.17,-85.95,10.4,151.9,-0.38,0.62,0.36
-27.0,-134.98,21.44,-127.38,-108.05,-1.0,0.42,0.67,-0.03
19.5,-129.31,30.91,101.08,51.69,-161.0,0.75,0.69,1.17
30.0,-143.26,-23.62,93.31,-21.03,-118.0,0.07,0.23,1.14
-49.0,-159.81,-38.28,60.36,18.7,42.87,-0.11,0.92,0.29
-49.0,-147.3,-11.13,-168.76,16.6,171.0,-0.72,0.42,0.4
-4.0,-139.02,17.44,-102.1,-111.52,-1.0,0.41,0.57,0.29
0.0,-15.68,8.0,128.66,2.61,-173.6,0.74,0.57,1.1
41.2,-129.12,-0.56,140.79,-51.01,-105.0,-0.24,0.29,1.3
-14.0,-156.84,-46.94,31.17,-2.02,75.33,-0.14,0.8,0.26
-60.0,-135.65,-40.82,-220.68,-70.79,117.0,-0.24,0.65,0.21
-33.0,-131.25,-16.28,-66.94,-84.37,-190.0,0.56,0.57,0.42
9.92,-121.97,10.68,91.96,26.27,-188.5,0.66,0.53,0.88
36.0,-123.26,-34.38,-82.88,18.26,158.6,0.16,0.8,0.3
-47.0,-138.7,-65.9,-190.65,-126.07,-5.0,-0.53,0.57,0.27
-37.0,-155.26,-42.95,13.0,60.02,-233.1,0.06,0.62,-0.01
-22.0,-145.61,-5.54,84.47,-3.18,-129.6,0.78,0.53,0.83
26.0,-141.81,-4.52,97.43,12.82,38.15,0.02,0.34,0.74
10.0,-145.36,-48.04,-189.53,-20.56,141.0,0.1,0.7,0.63
-63.0,-147.6,-82.36,-134.76,-75.56,-18.0,-0.25,0.54,0.38
-48.0,-131.64,-60.19,80.04,-92.31,-145.0,0.41,0.82,0.11
-8.0,-124.71,-27.33,134.79,13.7,-88.6,0.78,0.4,0.93
29.0,-118.65,-25.77,-8.46,-10.47,100.2,-0.52,0.19,1.2
-4.0,-136.92,-85.88,-181.95,-31.0,41.0,-0.01,0.64,0.46
-57.0,-125.39,-83.47,-146.27,-27.06,-24.0,-0.19,0.69,0.11
-29.0,-116.75,-63.67,70.37,45.82,-184.9,0.65,0.66,0.52
-16.0,-107.31,-29.17,114.44,3.34,-33.22,0.72,0.07,1.1
33.0,-114.54,-26.18,-11.05,2.79,111.74,0.53,0.51,0.59
-4.0,-131.59,-79.59,-250.14,-86.09,-15.0,-0.3,0.64,0.45
